Parcel ID,LUC ,Prior Year Due,Column 1,Column 2,Column 3
A0300042000174,599,281.46,,,
P6441035000002,510,280.94,,,
P6412026000084,500,280.92,,,
C1800016120007,500,280.67,,,
L5210024000018,511,280.67,,,
P6412009000080,500,280.53,,,
M5620464000018,510,280.39,,,
K4620064000297,500,280.13,,,
P6421019000123,520,280.04,,,
B1320124000044,510,279.68,,,
P6441036000014,510,279.34,,,
P6451038000080,510,278.48,,,
Q6531058000118,450,278.31,,,
Q6541017000105,500,278.25,,,
M5620275000043,510,278.23,,,
M5620295000019,510,278.22,,,
P6441028000115,510,278.06,,,
D2010006000062,511,277.85,,,
Q6532029000071,447,277.43,,,
E2210021000074,454,277.38,,,
L4920057000099,500,277.27,,,
K4700034000072,500,277.16,,,
D2020214000016,510,277.14,,,
P6451045000032,510,277.02,,,
P6421019000032,510,277.01,,,
A0700024000012,480,276.53,,,
P6421012000049,510,275.4,,,
N6110007000006,511,275.15,,,
Q6511034000173,510,275,,,
B1010027000068,501,274.74,,,
P6412014000058,500,274.61,,,
A0300041000140,500,274.48,,,
A0300041000141,500,274.48,,,
A0300042000148,500,274.48,,,
P6412018000071,510,274.4,,,
P6441037000091,599,274.1,,,
B1020107000017,500,273.77,,,
P6451026000012,510,273.44,,,
B1010029000064,501,273.08,,,
P6451014000050,500,272.97,,,
P6441030000061,510,271.25,,,
C1720079000001,455,270.9,,,
D2020280000038,510,270.69,,,
Q6511021000068,500,270.65,,,
M5610025000038,499,270.5,,,
D2020302000105,550,270.17,,,
N5910031000011,511,269.87,,,
Q6511039000056,500,269.69,,,
A0700192000010,370,269.4,,,
P6431038000009,500,269.18,,,
D2020235000002,510,268.8,,,
K4620110000009,510,268.76,,,
D2020249000068,510,268.68,,,
L5210024000052,501,268.45,,,
P6451017000031,510,268.29,,,
E2220117000012,510,267.96,,,
D2020320000013,510,267.41,,,
H4100103000035,500,266.77,,,
E2220041000039,599,266.51,,,
A0700040000133,450,266.36,,,
G3210024100001,501,266.35,,,
P6421014000084,510,266.3,,,
M5620201000009,510,266.16,,,
M5620216000046,510,266.09,,,
M5620333000008,510,265.97,,,
M5620403000028,510,265.83,,,
P6411002000075,599,265.67,,,
P6431042000015,510,264.47,,,
C1800005410016,510,264.44,,,
M5620312000012,510,263.82,,,
P6412040000013,510,262.72,,,
B1320116000012,510,262.49,,,
M5620165000037,510,262.17,,,
M5620189000036,510,260.5,,,
P6451026000003,500,260.11,,,
A0700010000060,109,259.74,,,
P6441012000078,440,259.34,,,
P6411044000037,510,259.29,,,
A0300144000133,510,259.18,,,
H3610012000006,511,258.84,,,
D2010019000046,110,258.56,,,
C1800008450020,510,258.28,,,
A0700040000132,450,258.05,,,
P6411129000008,445,257.7,,,
Q6542079000005,454,257.3,,,
Q6541004000015,400,257.25,,,
B1010016000027,100,257.2,,,
A0700055000035,510,256.57,,,
A0700040000134,450,256.53,,,
A0700040000131,450,256.52,,,
E2210038000080,122,256.48,,,
D2020077000019,510,256.05,,,
Q6541004000079,500,255.96,,,
M5620374000003,510,255.95,,,
D2020259000021,520,255.82,,,
M5610014000024,685,255.26,,,
P6421011000083,510,254.53,,,
E2210029000021,501,253.52,,,
Q6542030000101,500,253.51,,,
M5620441000038,450,253.22,,,
M5620208000051,510,253.18,,,
M5620459000017,510,252.63,,,
Q6542114000106,510,252.6,,,
H4100117000008,520,252.43,,,
K4610005000039,110,252.09,,,
P6421020000012,510,252.05,,,
Q6521003000010,510,251.74,,,
C1800016230003,510,251.68,,,
Q6542059000031,350,251.18,,,
P6421005000009,400,251.04,,,
R8000017000079,510,250.84,,,
P6412001000029,520,250.58,,,
Q6542071000024,500,250.27,,,
P6411008000074,510,250,,,
P6411113000031,510,250,,,
P6412006000032,510,250,,,
P6412021000034,510,250,,,
P6421022000009,510,250,,,
P6431008000073,510,250,,,
P6431027000010,500,250,,,
P6441027000064,400,250,,,
P6441047000035,510,250,,,
P6451004000010,500,250,,,
P6451013000039,520,250,,,
P6461039000060,685,250,,,
P6462006000017,430,250,,,
P6462013000105,510,250,,,
,,,,,
,,,,,
F2610025000066,501,248.97,,,
A0700215000030,401,248.72,,,
,,,,,
,,,,,
,,,,,
P6461034000083,500,246.23,,,
E2210018000029,110,245.94,,,
M5620343000016,350,245.78,,,
F2610029000019,110,245.34,,,
,,,,,
F2610029000011,111,244.94,,,
L5210009000037,501,244.49,,,
P6431010000029,520,244.46,,,
P6441027000015,456,244.1,,,
B1020064000007,500,244.08,,,
Q6541029000074,500,243.85,,,
Q6511057000017,500,243.32,,,
A0300016000028,500,242.92,,,
,,,,,
B1010023000026,501,242,,,
,,,,,
D2020048000004,500,241.66,,,
D2030050000043,500,240.91,,,
,,,,,
J4310014000042,101,240.22,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
P6462009000308,499,239.34,,,
Q6532036000092,455,239.17,,,
P6451007000005,500,239.11,,,
P6451044000057,500,239.11,,,
,,,,,
C1720077000026,500,238.63,,,
G3210017000013,111,238.63,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
Q6542103000053,520,237.14,,,
D2020101000030,500,236.96,,,
,,,,,
Q6542079000004,429,236.49,,,
E2210003000029,501,235.8,,,
,,,,,
,,,,,
,,,,,
P6451021000085,499,234.36,,,
A0700242000071,550,234.25,,,
,,,,,
Q6542039000007,500,234.1,,,
,,,,,
,,,,,
,,,,,
,,,,,
D2020101000033,500,233.49,,,
P6461045000032,520,233.23,,,
K4700034000047,500,232.56,,,
,,,,,
A0300042000172,500,232.4,,,
C1720079000052,499,232.38,,,
P6451045000082,500,232.37,,,
L5400032000003,500,231.89,,,
,,,,,
D2020101000029,500,231.1,,,
Q6521038000144,500,230.88,,,
G3210007000007,111,230.66,,,
,,,,,
P6411130000038,429,230.19,,,
Q6521024000052,455,230.08,,,
,,,,,
E2220143000007,501,229.89,,,
,,,,,
,,,,,
,,,,,
Q6521030000101,500,229.53,,,
Q6542077000009,460,229.15,,,
G3300033400006,101,228.9,,,
,,,,,
L5300002000180,500,228.52,,,
K4700034000008,499,228.51,,,
P6441012000036,499,228.47,,,
M5620217000075,500,228.08,,,
,,,,,
Q6511046000043,500,227.34,,,
,,,,,
L5220066000003,500,227.15,,,
,,,,,
,,,,,
J4310027000037,100,226.75,,,
A0700185000032,450,226.56,,,
,,,,,
,,,,,
Q6511030000019,499,226.18,,,
K4620064000431,500,226.08,,,
,,,,,
P6411006000016,500,225.6,,,
P6441012000079,440,225.54,,,
F2900065000013,500,225.36,,,
,,,,,
,,,,,
,,,,,
,,,,,
Q6511034000218,500,224.81,,,
,,,,,
D2020101000034,500,223.75,,,
,,,,,
Q6542065000200,400,223.21,,,
,,,,,
,,,,,
P6451025000046,500,222.51,,,
B1010013000070,501,222.32,,,
,,,,,
E2210013000007,599,222.21,,,
,,,,,
,,,,,
Q6542032000039,500,221.69,,,
Q6542032000192,500,221.69,,,
,,,,,
A0300042000006,599,221.2,,,
,,,,,
,,,,,
P6431008000058,500,220.24,,,
Q6521014000024,400,220.09,,,
H4000004000173,401,220,,,
,,,,,
,,,,,
K4630058000072,454,219.68,,,
Q6511024000054,500,219.45,,,
M5620404000065,550,219.42,,,
,,,,,
,,,,,
,,,,,
,,,,,
D2020101000031,500,218.13,,,
Q6531055000185,500,217.99,,,
L5300002000157,500,217.86,,,
P6451045000016,500,217.85,,,
H4100122000109,403,217.84,,,
,,,,,
L5300003000036,500,217.7,,,
D2020101000026,500,217.68,,,
H4000122000108,401,217.61,,,
,,,,,
P6411124000014,500,217.46,,,
E2210011000063,110,217.42,,,
,,,,,
D2020101000015,500,217.26,,,
Q6511022000009,500,216.91,,,
,,,,,
H4000999000440,880,216.62,,,
D2020101000035,500,216.6,,,
,,,,,
L4910010000023,480,216.33,,,
D2020101000017,500,216.17,,,
D2020101000036,500,216.17,,,
,,,,,
,,,,,
P6461027000004,430,215.64,,,
Q6511058000139,550,215.58,,,
,,,,,
M5620449000015,499,215.2,,,
M5620167000066,550,214.61,,,
K4620064000217,500,214.43,,,
,,,,,
F2610026000005,110,214.25,,,
B1020107000016,500,214.16,,,
,,,,,
,,,,,
D2020101000037,500,213.8,,,
D2020101000032,500,213.6,,,
Q6542045000116,401,213,,,
,,,,,
Q6542093000013,520,212.63,,,
